state,pc1,pc2,pc3,shape,color
shape,1.8922345237172722,0.6973197828219757,-1.7597874178548116,0.3,0.4
shape,1.4363658659791867,1.3179347596817763,-1.9623506576231557,0.3,0.5
shape,0.980497208241102,1.9385497365415703,-2.1649138973915183,0.3,0.6
shape,0.5246285505030172,2.559164713401369,-2.367477137159871,0.3,0.7
shape,0.06875989276493111,3.1797796902611677,-2.570040376928232,0.3,0.8
shape,-0.3871087649731548,3.8003946671209645,-2.772603616696575,0.3,0.9
shape,-0.84297742271124,4.421009643980762,-2.975166856464932,0.3,1.0
shape,3.1414860139226635,-2.1631260491697515,-1.266045945041854,0.4,0.0
shape,2.685617356184578,-1.5425110723099527,-1.4686091848102087,0.4,0.1
shape,2.229748698446493,-0.9218960954501557,-1.6711724245785617,0.4,0.2
shape,1.773880040708407,-0.3012811185903584,-1.8737356643469207,0.4,0.3
shape,1.3180113829703226,0.3193338582694397,-2.076298904115274,0.4,0.4
shape,0.8621427252322377,0.9399488351292374,-2.2788621438836305,0.4,0.5
shape,0.40627406749415074,1.5605638119890333,-2.481425383651982,0.4,0.6
shape,-0.04959459024393395,2.181178788848832,-2.6839886234203303,0.4,0.7
shape,-0.5054632479820186,2.801793765708631,-2.886551863188685,0.4,0.8
shape,-0.9613319057201053,3.422408742568427,-3.089115102957048,0.4,0.9
shape,-1.4172005634581906,4.0430237194282235,-3.2916783427254,0.4,1.0
