theta_deg,signal_theory,noise_theory,fisher,signal_mc,noise_mc
-47.0,[1.86048705],2.395365289383812,"[1.86048705 1.85878857 1.85371372 1.84532374 1.83371862 1.81903423
 1.80143842 1.78112645 1.75831579 1.73324079 1.70614716 1.67728672
 1.64691246 1.61527403 1.5826139  1.5491641  1.51514362 1.48075647
 1.44619038 1.41161595 1.37718643 1.34303776 1.30928906 1.27604333
 1.24338834 1.21139767 1.18013185 1.14963951 1.11995854 1.09111725
 1.06313546 1.03602554 1.00979339 0.98443936 0.959959   0.93634391
 0.91358229 0.89165965 0.87055922 0.85026253 0.83074973 0.81199995
 0.79399166 0.77670285 0.76011132 0.74419482 0.72893122 0.71429865
 0.70027558 0.68684095 0.67397419 0.6616553  0.64986489 0.63858422
 0.62779519 0.61748038 0.60762306 0.59820716 0.5892173  0.58063878
 0.57245755 0.56466022 0.55723403 0.55016685 0.54344714 0.53706398
 0.531007   0.5252664  0.51983292 0.51469781 0.50985285 0.5052903
 0.5010029  0.49698385 0.49322679 0.48972582 0.48647543 0.48347055
 0.48070649 0.47817894 0.47588401 0.47381813 0.47197813 0.47036116
 0.46896477 0.46778679 0.46682543 0.46607922 0.46554703 0.46522804
 0.46512176 0.46522804 0.46554703 0.46607922 0.46682543 0.46778679
 0.46896477 0.47036116 0.47197813 0.47381813 0.47588401 0.47817894
 0.48070649 0.48347055 0.48647543 0.48972582 0.49322679 0.49698385
 0.5010029  0.5052903  0.50985285 0.51469781 0.51983292 0.5252664
 0.531007   0.53706398 0.54344714 0.55016685 0.55723403 0.56466022
 0.57245755 0.58063878 0.5892173  0.59820716 0.60762306 0.61748038
 0.62779519 0.63858422 0.64986489 0.6616553  0.67397419 0.68684095
 0.70027558 0.71429865 0.72893122 0.74419482 0.76011132 0.77670285
 0.79399166 0.81199995 0.83074973 0.85026253 0.87055922 0.89165965
 0.91358229 0.93634391 0.959959   0.98443936 1.00979339 1.03602554
 1.06313546 1.09111725 1.11995854 1.14963951 1.18013185 1.21139767
 1.24338834 1.27604333 1.30928906 1.34303776 1.37718643 1.41161595
 1.44619038 1.48075647 1.51514362 1.5491641  1.5826139  1.61527403
 1.64691246 1.67728672 1.70614716 1.73324079 1.75831579 1.78112645
 1.80143842 1.81903423 1.83371862 1.84532374 1.85371372 1.85878857
 1.86048705]",,
-46.0,[1.93020101],2.4476507549462467,"[1.93020101 1.92843888 1.92317387 1.91446951 1.90242954 1.88719491
 1.86893978 1.8478667  1.82420131 1.79818672 1.77007787 1.74013601
 1.7086236  1.67579965 1.64191572 1.60721253 1.57191727 1.53624161
 1.5003803  1.46451034 1.42879072 1.39336247 1.35834918 1.3238577
 1.2899791  1.25678972 1.22435235 1.19271743 1.16192429 1.1320023
 1.102972   1.07484625 1.04763117 1.0213271  0.99592944 0.97142947
 0.94781496 0.92507085 0.90317978 0.88212256 0.86187859 0.84242625
 0.82374317 0.80580654 0.78859331 0.7720804  0.75624486 0.741064
 0.72651547 0.71257744 0.69922855 0.68644806 0.67421586 0.66251249
 0.65131918 0.64061787 0.63039119 0.62062246 0.61129575 0.60239579
 0.593908   0.5858185  0.57811404 0.57078204 0.56381054 0.5571882
 0.55090426 0.54494856 0.53931148 0.53398395 0.52895745 0.52422394
 0.51977589 0.51560624 0.5117084  0.50807624 0.50470406 0.50158658
 0.49871895 0.4960967  0.49371577 0.49157248 0.48966353 0.48798598
 0.48653725 0.48531514 0.48431776 0.48354359 0.48299146 0.48266051
 0.48255025 0.48266051 0.48299146 0.48354359 0.48431776 0.48531514
 0.48653725 0.48798598 0.48966353 0.49157248 0.49371577 0.4960967
 0.49871895 0.50158658 0.50470406 0.50807624 0.5117084  0.51560624
 0.51977589 0.52422394 0.52895745 0.53398395 0.53931148 0.54494856
 0.55090426 0.5571882  0.56381054 0.57078204 0.57811404 0.5858185
 0.593908   0.60239579 0.61129575 0.62062246 0.63039119 0.64061787
 0.65131918 0.66251249 0.67421586 0.68644806 0.69922855 0.71257744
 0.72651547 0.741064   0.75624486 0.7720804  0.78859331 0.80580654
 0.82374317 0.84242625 0.86187859 0.88212256 0.90317978 0.92507085
 0.94781496 0.97142947 0.99592944 1.0213271  1.04763117 1.07484625
 1.102972   1.1320023  1.16192429 1.19271743 1.22435235 1.25678972
 1.2899791  1.3238577  1.35834918 1.39336247 1.42879072 1.46451034
 1.5003803  1.53624161 1.57191727 1.60721253 1.64191572 1.67579965
 1.7086236  1.74013601 1.77007787 1.79818672 1.82420131 1.8478667
 1.86893978 1.88719491 1.90242954 1.91446951 1.92317387 1.92843888
 1.93020101]",,
-45.0,[2.],2.5000000000000018,"[2.         1.99817415 1.99271876 1.98369963 1.97122427 1.95543874
 1.93652347 1.91468836 1.89016719 1.86321188 1.83408657 1.80306197
 1.77041002 1.73639911 1.70128989 1.66533177 1.62876018 1.59179444
 1.55463632 1.51746925 1.48045795 1.44374857 1.40746914 1.3717304
 1.3366267  1.30223714 1.26862678 1.2358479  1.20394124 1.17293722
 1.14285714 1.11371432 1.0855151  1.05825983 1.03194376 1.00655783
 0.98208939 0.95852282 0.93584013 0.91402145 0.89304543 0.87288966
 0.85353097 0.83494572 0.81711004 0.8        0.78359182 0.76786199
 0.75278738 0.73834532 0.72451371 0.71127106 0.69859652 0.68646994
 0.67487187 0.66378359 0.65318709 0.64306511 0.63340113 0.62417933
 0.61538462 0.60700258 0.59901952 0.59142239 0.58419879 0.57733697
 0.57082579 0.56465472 0.5588138  0.55329362 0.54808536 0.54318067
 0.53857177 0.53425134 0.53021255 0.52644905 0.52295492 0.51972471
 0.51675338 0.5140363  0.51156928 0.50934848 0.5073705  0.50563229
 0.50413118 0.50286487 0.50183142 0.50102926 0.50045716 0.50011425
 0.5        0.50011425 0.50045716 0.50102926 0.50183142 0.50286487
 0.50413118 0.50563229 0.5073705  0.50934848 0.51156928 0.5140363
 0.51675338 0.51972471 0.52295492 0.52644905 0.53021255 0.53425134
 0.53857177 0.54318067 0.54808536 0.55329362 0.5588138  0.56465472
 0.57082579 0.57733697 0.58419879 0.59142239 0.59901952 0.60700258
 0.61538462 0.62417933 0.63340113 0.64306511 0.65318709 0.66378359
 0.67487187 0.68646994 0.69859652 0.71127106 0.72451371 0.73834532
 0.75278738 0.76786199 0.78359182 0.8        0.81711004 0.83494572
 0.85353097 0.87288966 0.89304543 0.91402145 0.93584013 0.95852282
 0.98208939 1.00655783 1.03194376 1.05825983 1.0855151  1.11371432
 1.14285714 1.17293722 1.20394124 1.2358479  1.26862678 1.30223714
 1.3366267  1.3717304  1.40746914 1.44374857 1.48045795 1.51746925
 1.55463632 1.59179444 1.62876018 1.66533177 1.70128989 1.73639911
 1.77041002 1.80306197 1.83408657 1.86321188 1.89016719 1.91468836
 1.93652347 1.95543874 1.97122427 1.98369963 1.99271876 1.99817415
 2.        ]",,
-44.0,[2.06979899],2.55234924505375,"[2.06979899 2.06790942 2.06226364 2.05292975 2.04001901 2.02368257
 2.00410717 1.98151002 1.95613308 1.92823704 1.89809527 1.86598792
 1.83219644 1.79699856 1.76066405 1.72345101 1.68560309 1.64734726
 1.60889235 1.57042817 1.53212519 1.49413466 1.45658911 1.41960311
 1.3832743  1.34768456 1.31290122 1.27897837 1.24595818 1.21387213
 1.18274228 1.15258239 1.12339903 1.09519257 1.06795808 1.04168619
 1.01636381 0.99197478 0.96850048 0.94592034 0.92421226 0.90335307
 0.88331877 0.86408491 0.84562677 0.8279196  0.81093878 0.79465999
 0.77905928 0.7641132  0.74979887 0.73609406 0.72297719 0.7104274
 0.69842456 0.6869493  0.67598299 0.66550776 0.65550651 0.64596288
 0.63686123 0.62818667 0.619925   0.61206273 0.60458703 0.59748574
 0.59074733 0.58436089 0.57831612 0.57260329 0.56721326 0.56213741
 0.55736765 0.55289644 0.5487167  0.54482186 0.54120579 0.53786284
 0.53478781 0.53197591 0.52942279 0.52712449 0.52507748 0.5232786
 0.5217251  0.5204146  0.51934508 0.51851493 0.51792286 0.51756798
 0.51744975 0.51756798 0.51792286 0.51851493 0.51934508 0.5204146
 0.5217251  0.5232786  0.52507748 0.52712449 0.52942279 0.53197591
 0.53478781 0.53786284 0.54120579 0.54482186 0.5487167  0.55289644
 0.55736765 0.56213741 0.56721326 0.57260329 0.57831612 0.58436089
 0.59074733 0.59748574 0.60458703 0.61206273 0.619925   0.62818667
 0.63686123 0.64596288 0.65550651 0.66550776 0.67598299 0.6869493
 0.69842456 0.7104274  0.72297719 0.73609406 0.74979887 0.7641132
 0.77905928 0.79465999 0.81093878 0.8279196  0.84562677 0.86408491
 0.88331877 0.90335307 0.92421226 0.94592034 0.96850048 0.99197478
 1.01636381 1.04168619 1.06795808 1.09519257 1.12339903 1.15258239
 1.18274228 1.21387213 1.24595818 1.27897837 1.31290122 1.34768456
 1.3832743  1.41960311 1.45658911 1.49413466 1.53212519 1.57042817
 1.60889235 1.64734726 1.68560309 1.72345101 1.76066405 1.79699856
 1.83219644 1.86598792 1.89809527 1.92823704 1.95613308 1.98151002
 2.00410717 2.02368257 2.04001901 2.05292975 2.06226364 2.06790942
 2.06979899]",,
-43.0,[2.13951295],2.604634710616189,"[2.13951295 2.13755973 2.13172379 2.12207552 2.10872993 2.09184325
 2.07160852 2.04825027 2.02201859 1.99318297 1.96202598 1.92883721
 1.89390758 1.85752419 1.81996587 1.78149944 1.74237675 1.70283241
 1.66308227 1.62332256 1.58372948 1.54445937 1.50564923 1.46741748
 1.42986507 1.39307661 1.35712171 1.32205629 1.28792393 1.25475718
 1.22257883 1.19140311 1.1612368  1.1320803  1.10392852 1.07677176
 1.05059648 1.02538599 1.00112104 0.97778036 0.95534113 0.93377936
 0.91307028 0.89318859 0.87410875 0.85580518 0.83825243 0.82142534
 0.80529917 0.78984968 0.77505323 0.76088682 0.74732815 0.73435567
 0.72194856 0.71008679 0.69875111 0.68792307 0.67758496 0.66771988
 0.65831168 0.64934494 0.64080501 0.63267793 0.62495043 0.61760996
 0.61064459 0.60404304 0.59779468 0.59188944 0.58631786 0.58107104
 0.57614064 0.57151883 0.56719831 0.56317228 0.55943442 0.55597888
 0.55280027 0.54989366 0.54725454 0.54487884 0.54276288 0.54090342
 0.53929759 0.53794295 0.53683741 0.53597929 0.53536728 0.53500045
 0.53487824 0.53500045 0.53536728 0.53597929 0.53683741 0.53794295
 0.53929759 0.54090342 0.54276288 0.54487884 0.54725454 0.54989366
 0.55280027 0.55597888 0.55943442 0.56317228 0.56719831 0.57151883
 0.57614064 0.58107104 0.58631786 0.59188944 0.59779468 0.60404304
 0.61064459 0.61760996 0.62495043 0.63267793 0.64080501 0.64934494
 0.65831168 0.66771988 0.67758496 0.68792307 0.69875111 0.71008679
 0.72194856 0.73435567 0.74732815 0.76088682 0.77505323 0.78984968
 0.80529917 0.82142534 0.83825243 0.85580518 0.87410875 0.89318859
 0.91307028 0.93377936 0.95534113 0.97778036 1.00112104 1.02538599
 1.05059648 1.07677176 1.10392852 1.1320803  1.1612368  1.19140311
 1.22257883 1.25475718 1.28792393 1.32205629 1.35712171 1.39307661
 1.42986507 1.46741748 1.50564923 1.54445937 1.58372948 1.62332256
 1.66308227 1.70283241 1.74237675 1.78149944 1.81996587 1.85752419
 1.89390758 1.92883721 1.96202598 1.99318297 2.02201859 2.04825027
 2.07160852 2.09184325 2.10872993 2.12207552 2.13172379 2.13755973
 2.13951295]",,
-42.0,[2.20905693],2.65679269490148,"[2.20905693 2.20704022 2.20101459 2.1910527  2.17727332 2.15983774
 2.1389453  2.11482779 2.08774346 2.05797055 2.02580082 1.99153326
 1.95546826 1.91790224 1.8791231  1.83940634 1.79901198 1.75818226
 1.71714007 1.67608798 1.63520795 1.59466138 1.55458973 1.51511528
 1.47634224 1.43835799 1.40123439 1.36502918 1.32978737 1.29554254
 1.26231824 1.23012917 1.19898232 1.1688781  1.13981126 1.11177178
 1.08474568 1.05871573 1.03366206 1.0095627  0.98639409 0.96413147
 0.94274925 0.92222131 0.90252129 0.88362277 0.86549947 0.84812543
 0.83147508 0.81552342 0.80024601 0.78561913 0.77161974 0.75822559
 0.74541519 0.73316786 0.72146373 0.71028372 0.69960958 0.68942384
 0.67970982 0.67045163 0.66163411 0.65324286 0.64526419 0.63768512
 0.63049334 0.62367721 0.61722574 0.61112856 0.60537588 0.59995851
 0.59486785 0.59009581 0.58563486 0.58147796 0.5776186  0.57405074
 0.57076882 0.56776773 0.56504283 0.5625899  0.56040516 0.55848526
 0.55682724 0.55542856 0.55428709 0.55340108 0.55276918 0.55239042
 0.55226423 0.55239042 0.55276918 0.55340108 0.55428709 0.55542856
 0.55682724 0.55848526 0.56040516 0.5625899  0.56504283 0.56776773
 0.57076882 0.57405074 0.5776186  0.58147796 0.58563486 0.59009581
 0.59486785 0.59995851 0.60537588 0.61112856 0.61722574 0.62367721
 0.63049334 0.63768512 0.64526419 0.65324286 0.66163411 0.67045163
 0.67970982 0.68942384 0.69960958 0.71028372 0.72146373 0.73316786
 0.74541519 0.75822559 0.77161974 0.78561913 0.80024601 0.81552342
 0.83147508 0.84812543 0.86549947 0.88362277 0.90252129 0.92222131
 0.94274925 0.96413147 0.98639409 1.0095627  1.03366206 1.05871573
 1.08474568 1.11177178 1.13981126 1.1688781  1.19898232 1.23012917
 1.26231824 1.29554254 1.32978737 1.36502918 1.40123439 1.43835799
 1.47634224 1.51511528 1.55458973 1.59466138 1.63520795 1.67608798
 1.71714007 1.75818226 1.79901198 1.83940634 1.8791231  1.91790224
 1.95546826 1.99153326 2.02580082 2.05797055 2.08774346 2.11482779
 2.1389453  2.15983774 2.17727332 2.1910527  2.20101459 2.20704022
 2.20905693]",2.2435178987217577,2.536267557232675
-41.0,[2.2783462],2.708759651440099,"[2.2783462  2.27626624 2.2700516  2.25977726 2.24556567 2.22758321
 2.20603545 2.18116148 2.15322762 2.12252085 2.08934208 2.05399969
 2.01680347 1.97805916 1.93806367 1.89710116 1.85543979 1.81332941
 1.77099988 1.72866016 1.68649788 1.64467953 1.60335099 1.56263838
 1.52264918 1.48347352 1.4451855  1.40784469 1.37149747 1.33617853
 1.30191212 1.2687134  1.2365896  1.20554113 1.17556258 1.14664361
 1.11876981 1.09192341 1.0660839  1.04122865 1.01733333 0.99437242
 0.97231952 0.95114771 0.93082978 0.91133848 0.89264673 0.87472773
 0.85755513 0.84110312 0.82534653 0.81026086 0.79582237 0.78200809
 0.76879588 0.75616441 0.74409316 0.73256248 0.72155353 0.71104831
 0.7010296  0.69148101 0.68238693 0.67373247 0.66550354 0.65768675
 0.65026939 0.64323947 0.63658565 0.63029721 0.62436409 0.61877681
 0.61352647 0.60860476 0.60400388 0.5997166  0.59573618 0.59205641
 0.58867155 0.58557633 0.58276596 0.58023609 0.57798283 0.5760027
 0.57429268 0.57285013 0.57167286 0.57075905 0.57010733 0.5697167
 0.56958655 0.5697167  0.57010733 0.57075905 0.57167286 0.57285013
 0.57429268 0.5760027  0.57798283 0.58023609 0.58276596 0.58557633
 0.58867155 0.59205641 0.59573618 0.5997166  0.60400388 0.60860476
 0.61352647 0.61877681 0.62436409 0.63029721 0.63658565 0.64323947
 0.65026939 0.65768675 0.66550354 0.67373247 0.68238693 0.69148101
 0.7010296  0.71104831 0.72155353 0.73256248 0.74409316 0.75616441
 0.76879588 0.78200809 0.79582237 0.81026086 0.82534653 0.84110312
 0.85755513 0.87472773 0.89264673 0.91133848 0.93082978 0.95114771
 0.97231952 0.99437242 1.01733333 1.04122865 1.0660839  1.09192341
 1.11876981 1.14664361 1.17556258 1.20554113 1.2365896  1.2687134
 1.30191212 1.33617853 1.37149747 1.40784469 1.4451855  1.48347352
 1.52264918 1.56263838 1.60335099 1.64467953 1.68649788 1.72866016
 1.77099988 1.81332941 1.85543979 1.89710116 1.93806367 1.97805916
 2.01680347 2.05399969 2.08934208 2.12252085 2.15322762 2.18116148
 2.20603545 2.22758321 2.24556567 2.25977726 2.2700516  2.27626624
 2.2783462 ]",,
-40.0,[2.34729636],2.7604722665003956,"[2.34729636 2.34515345 2.33875074 2.32816545 2.31352377 2.29499711
 2.27279725 2.2471705  2.21839128 2.18675523 2.15257236 2.11616039
 2.07783849 2.03792165 1.99671577 1.9545136  1.91159142 1.86820664
 1.82459609 1.78097503 1.73753678 1.69445287 1.6518736  1.60992889
 1.56872949 1.52836824 1.48892151 1.45045064 1.41300344 1.37661563
 1.3413122  1.30710878 1.27401282 1.24202472 1.21113892 1.18134477
 1.15262742 1.12496856 1.09834706 1.07273961 1.04812114 1.02446535
 1.00174507 0.97993252 0.95899971 0.93891854 0.91966112 0.90119983
 0.88350753 0.86655763 0.85032419 0.83478198 0.81990654 0.8056742
 0.79206214 0.7790484  0.76661183 0.7547322  0.74339008 0.73256694
 0.72224503 0.71240748 0.70303817 0.69412181 0.68564384 0.67759048
 0.66994865 0.66270599 0.65585079 0.64937205 0.64325938 0.63750301
 0.63209378 0.62702311 0.622283   0.61786597 0.61376509 0.60997396
 0.60648666 0.60329777 0.60040235 0.59779592 0.59547447 0.59343442
 0.59167264 0.59018644 0.58897353 0.58803208 0.58736063 0.58695817
 0.58682409 0.58695817 0.58736063 0.58803208 0.58897353 0.59018644
 0.59167264 0.59343442 0.59547447 0.59779592 0.60040235 0.60329777
 0.60648666 0.60997396 0.61376509 0.61786597 0.622283   0.62702311
 0.63209378 0.63750301 0.64325938 0.64937205 0.65585079 0.66270599
 0.66994865 0.67759048 0.68564384 0.69412181 0.70303817 0.71240748
 0.72224503 0.73256694 0.74339008 0.7547322  0.76661183 0.7790484
 0.79206214 0.8056742  0.81990654 0.83478198 0.85032419 0.86655763
 0.88350753 0.90119983 0.91966112 0.93891854 0.95899971 0.97993252
 1.00174507 1.02446535 1.04812114 1.07273961 1.09834706 1.12496856
 1.15262742 1.18134477 1.21113892 1.24202472 1.27401282 1.30710878
 1.3413122  1.37661563 1.41300344 1.45045064 1.48892151 1.52836824
 1.56872949 1.60992889 1.6518736  1.69445287 1.73753678 1.78097503
 1.82459609 1.86820664 1.91159142 1.9545136  1.99671577 2.03792165
 2.07783849 2.11616039 2.15257236 2.18675523 2.21839128 2.2471705
 2.27279725 2.29499711 2.31352377 2.32816545 2.33875074 2.34515345
 2.34729636]",,
-39.0,[2.41582338],2.811867536226641,"[2.41582338 2.41361792 2.40702828 2.39613397 2.38106484 2.36199731
 2.33914934 2.31277445 2.28315505 2.25059541 2.21541461 2.17793963
 2.13849896 2.09741678 2.05500794 2.01157372 1.96739847 1.92274711
 1.87786339 1.83296885 1.78826247 1.74392077 1.70009843 1.65692919
 1.61452702 1.57298746 1.53238912 1.49279513 1.4542547  1.41680458
 1.3804705  1.34526855 1.31120638 1.27828442 1.24649693 1.21583297
 1.18627725 1.15781092 1.13041224 1.10405719 1.07872001 1.05437362
 1.03099004 1.0085407  0.98699677 0.96632935 0.94650972 0.92750948
 0.90930067 0.89185594 0.87514858 0.85915263 0.84384291 0.82919507
 0.81518563 0.80179195 0.78899232 0.77676587 0.76509263 0.75395351
 0.74333027 0.73320552 0.72356268 0.71438601 0.70566055 0.69737208
 0.68950715 0.68205304 0.67499772 0.66832984 0.66203871 0.65611429
 0.65054714 0.64532844 0.64044994 0.63590396 0.63168337 0.62778156
 0.62419245 0.62091046 0.61793051 0.61524799 0.61285876 0.61075915
 0.60894594 0.60741635 0.60616804 0.6051991  0.60450805 0.60409384
 0.60395585 0.60409384 0.60450805 0.6051991  0.60616804 0.60741635
 0.60894594 0.61075915 0.61285876 0.61524799 0.61793051 0.62091046
 0.62419245 0.62778156 0.63168337 0.63590396 0.64044994 0.64532844
 0.65054714 0.65611429 0.66203871 0.66832984 0.67499772 0.68205304
 0.68950715 0.69737208 0.70566055 0.71438601 0.72356268 0.73320552
 0.74333027 0.75395351 0.76509263 0.77676587 0.78899232 0.80179195
 0.81518563 0.82919507 0.84384291 0.85915263 0.87514858 0.89185594
 0.90930067 0.92750948 0.94650972 0.96632935 0.98699677 1.0085407
 1.03099004 1.05437362 1.07872001 1.10405719 1.13041224 1.15781092
 1.18627725 1.21583297 1.24649693 1.27828442 1.31120638 1.34526855
 1.3804705  1.41680458 1.4542547  1.49279513 1.53238912 1.57298746
 1.61452702 1.65692919 1.70009843 1.74392077 1.78826247 1.83296885
 1.87786339 1.92274711 1.96739847 2.01157372 2.05500794 2.09741678
 2.13849896 2.17793963 2.21541461 2.25059541 2.28315505 2.31277445
 2.33914934 2.36199731 2.38106484 2.39613397 2.40702828 2.41361792
 2.41582338]",,
-38.0,[2.48384379],2.8628828433994995,"[2.48384379 2.48157623 2.47480105 2.4636     2.44810658 2.42850218
 2.4050109  2.3778934  2.34744002 2.31396363 2.27779227 2.23926214
 2.19871097 2.15647207 2.11286916 2.06821199 2.02279293 1.97688437
 1.93073689 1.88457829 1.83861315 1.79302296 1.74796675 1.70358202
 1.65998597 1.61727682 1.57553538 1.53482657 1.49520098 1.45669641
 1.41933931 1.3831462  1.34812497 1.31427605 1.28159355 1.25006621
 1.21967831 1.19041047 1.16224035 1.13514325 1.10909267 1.08406078
 1.0600188  1.03693737 1.01478685 0.99353752 0.97315984 0.95362462
 0.93490312 0.91696721 0.89978944 0.8833431  0.86760232 0.85254205
 0.83813816 0.82436737 0.81120734 0.79863664 0.78663473 0.77518198
 0.76425963 0.7538498  0.74393546 0.73450041 0.72552927 0.71700742
 0.70892105 0.70125706 0.69400309 0.68714747 0.6806792  0.67458797
 0.66886407 0.66349844 0.65848258 0.6538086  0.64946917 0.6454575
 0.64176734 0.63839294 0.63532908 0.63257103 0.63011454 0.62795581
 0.62609155 0.62451889 0.62323543 0.62223921 0.6215287  0.62110283
 0.62096095 0.62110283 0.6215287  0.62223921 0.62323543 0.62451889
 0.62609155 0.62795581 0.63011454 0.63257103 0.63532908 0.63839294
 0.64176734 0.6454575  0.64946917 0.6538086  0.65848258 0.66349844
 0.66886407 0.67458797 0.6806792  0.68714747 0.69400309 0.70125706
 0.70892105 0.71700742 0.72552927 0.73450041 0.74393546 0.7538498
 0.76425963 0.77518198 0.78663473 0.79863664 0.81120734 0.82436737
 0.83813816 0.85254205 0.86760232 0.8833431  0.89978944 0.91696721
 0.93490312 0.95362462 0.97315984 0.99353752 1.01478685 1.03693737
 1.0600188  1.08406078 1.10909267 1.13514325 1.16224035 1.19041047
 1.21967831 1.25006621 1.28159355 1.31427605 1.34812497 1.3831462
 1.41933931 1.45669641 1.49520098 1.53482657 1.57553538 1.61727682
 1.65998597 1.70358202 1.74796675 1.79302296 1.83861315 1.88457829
 1.93073689 1.97688437 2.02279293 2.06821199 2.11286916 2.15647207
 2.19871097 2.23926214 2.27779227 2.31396363 2.34744002 2.3778934
 2.4050109  2.42850218 2.44810658 2.4636     2.47480105 2.48157623
 2.48384379]",,
